458,hi,तुम्हारे साथ सारे विपक्षी भड़वा डांस कर रहे होते।,तुम्हारे साथ सारे विपक्षी बेकार की बातें कर रहे होते |,तुम्हारे साथ सारे व्यक्ति भड़वा डांस कर रहे होते
459,uk,Батюшка сказав шо митрополит-це наш пастир до Спасіння а митрополітен-це якась хуйня з рельсами яка веде у Теремки,Батюшка сказав шо митрополит це наш пастир до спасіння а метрополітен це якась штука з рельсами яка веде у теремки,<extra_id_0> сказав шо митрополит-це якась хуйня з рельсами яка веде у Теремки
460,en,come on ya fuckin dummy get your right step right .,"can you please get your steps, right?",<extra_id_0> come on ya fuckin dummy get your right step right
461,es,"Otro día de mierda, en éste mes de mierda, de éste año de mierda","Otro día malo, en éste mes malo, de éste año malo","Otro día de mierda, en éste mes de mierda, de éste año de mierda"
462,ar,ماشي يا اقرع مقبوله منك,ماشي مقبوله منك,<extra_id_0> ماشي اقارب منك
463,en,harper needs to get the fuck out of office .,Harper needs to get out of office,<extra_id_0> needs to get the fuck out of office .
464,ru,молодец!!! обезьянам пиздюлей отвесила.а то что судят то это ебаная толерантность.,"Молодец!!! Наказала этих людей. А то что судят, то это толерантность",лянам пиздюлей отвесила.а то что судят то это ебаная толерантность.
465,es,Que arrechera esta economía de mierda,Que pena esta economía tan débil,<extra_id_0> que arrechera esta economía de mierda
466,uk,"Хочеш бути потрібним @ усім на тебе похуй @ люди дивуються ""А шо ж це ти такий злий?"".","Хочеш бути потрібним @ усім на тебе байдуже@ люди дивуються ""А шо ж це ти такий злий?""","хочеш бути потрібним @ усім на тебе похуй @ люди дивуються ""А шо ж це ти такий злий?""."
467,hi,अगर ये लक्षण महसूस हो रहे हैं तो तुरंत मोदी_भक्ति छोड़ दो चुतियो,अगर ये लक्षण महसूस हो रहे हैं तो तुरंत मोदी_भक्ति छोड़ दो,<extra_id_0> अगर ये लक्षण महसूस हो रहे हैं तो तुरंत मोदी_भक्ति छोड़ दो चुतियो
468,am,ቦቅቧቃ እንደአንተ አይነቱን ታድዮስ ታንቱ በመድረክ አስነጥሶ ይዘርራል። እዚህ እንዴት እንደደረስክ የካድክ ውለታ ቢስ መሆንህን የሚያሳየ,አንተን ታድዮስ ታንቱ በመድረክ የሀሳብ ፍጭት በደንብ ያሳምናል። ዛሬ ላይ እንዴት እንደደረስክ ሳታምን መምጣትህን,ቦቅቧቃ እንደአንተ አይነቱን ታድዮስ ታንቱ በመድረክ አስነጥሶ ይዘርራል።
469,hi,लगता सारे बुद्धजीवी पप्पू मूत्र पी के सो गए ,लगता सारे बुद्धजीवी अपने की सोचने की शक्ति खो चुके है,बिना ठीक है
470,de,haha sucht man schon Ausreden für die völlig Dumme Berichterstattung der letzten Wochen...?,haha sucht man schon Ausreden für die Berichterstattung der letzten Wochen...?,<extra_id_0> sucht man schon Ausreden für die völlige Dumme Berichterstattung der letzten Wochen...?
471,uk,"Дивлюсь на відповіді голосувань і бля, who the fuck так погано мене знає?","Дивлюсь на відповіді голосувань і, хто так погано мене знає?","бля, who the fuck так погано мене знає?"
472,am,የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ እናተ ግን ደልቷችሁ ሽርርር ትላላችሁ ይገርማን በመቶ ሺ እሚቆጠር ኢትዮጲያዊያን እርቃናቼውን በብርድ በሙቀት በም,የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ በመቶ ሺ እሚቆጠር ኢትዮጲያዊያን እየተጉዱ እናንተ ግን በሳውድ ይህን በማያሳይ ሆኔታ ነው የታያችሁት፡፡,<extra_id_0> የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ እናተ ግን ደልቷችሁ ሽርርር ትላላችሁ ይገርማን በመቶ ሺ እሚቆጠር የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ እናተ ግን ደልቷችሁ ሽርርር ትላላችሁ ይገርማን በመቶ ሺ እሚቆጠር የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ እናተ ግን ደልቷችሁ ሽርርር ትላላችሁ ይገርማን በመቶ ሺ እሚቆጠር የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ እናተ ግን ደልቷችሁ ሽርርር ትላላችሁ ይገርማን በመቶ ሺ እሚቆጠር የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ እናተ ግን ደልቷችሁ ሽርርር ትላላችሁ ይገርማን በመቶ ሺ እሚቆጠር የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ እናተ
473,en,military can be very stupid too .,Military can make a mistake.,<extra_id_0> military can be very stupid too
474,ru,зизу пусть монако или марсель сделает чемпионом...пиздешь ребят..,зизу пусть монако или марсель сделает чемпионом...вранье ребят..,"лянишь и сделаешь что-то, что нельзя."
475,zh,喝舍得酒，做普信男，没毛病,喝舍得酒，做没有自知之明的男性，没毛病,"喝舍得酒,做普信男,没毛病"
476,am,መፅሀፍ ማለት አንቺ ተጋድመሽ እንዳሮጌ እርግብ አልጋላይ የምታጎላጂጂበት ማለት ሳይሆን እንደ ትጉህ ንብ በንቃት እወቀት የሚመጠጥበት ነው።,መፅሀፍ ማለት አንቺ እንደ ነገሩ ጋደም ብለሽ  ዝምብሎ የሚነበብ ሳይሆን እንደ ትጉህ ንብ በንቃት እወቀት የሚመጠጥበት ነው።,<extra_id_0> አንቺ ተጋድመሽ እንዳሮጌ እርግብ አልጋላይ የምታጎላጂጂበት ማለት ሳይሆን እንደ ትጉህ ንብ በንቃት እወቀት የሚመጠጥበት ነው።
477,zh,也就是有钱的闲蛋才需要。,也就是有钱的闲人才需要。,也就是有钱的闲蛋才需要。
478,am,መስሪያ ቤት ስለ ኔዮ ሊብራሊዝም ሰይጣንነት ስንት እንዳላስተማሩን ??,መስሪያ ቤት ስለ ኔዮ ሊብራሊዝም መጥፎነት ስንት እንዳላስተማሩን ??,ኔዮ ሊብራሊዝም ሰይጣንነት ስንት እንዳላስተማሩን ??
479,de,"Das einzige was @USER_1 bereut bedauert, dass er erwischt wurde.. Dieser Pädophile gehört eindeutig entsorgt...samt seiner Grünen Brut!!","Das einzige was @USER_1 bereut bedauert, dass er erwischt wurde.. Dieser Pädophile gehört eindeutig abgewählt...samt seiner Grünen Brut!!",<extra_id_0> er erwischt wurde.. Dieser Pädophile gehört eindeutig entsorgt...samt seiner Grünen Brut!!
480,hi,"भोसडीके, एक शब्द भी नहीं बोला गया आत्म मुग्ध बौने।",एक शब्द भी नहीं बोला गया आत्म मुग्ध इंसान।,बिना शब्द भी बोला
481,uk,"за тим самим платоном поетів та взагалі митців - нахуй з пляжа, вигнати за межі Держави Платона)","за тим самим платоном поетів та взагалі митців - нафiг з пляжа, вигнати за межі Держави Платона)","- нахуй з пляжа, вигнати за межі Держави Платона)"
482,am,ኢትዮጵያ የምታሳዝነኝ እንደ አንተ አይነት ደነዝ መግለጫ ሲሰጥ አንተ ድዳም,ኢትዮጵያ የምታሳዝነኝ እንደ አንተ አይነት ሰው  መግለጫ ሲሰጥ,ኢትዮጵያ የምታሳዝነኝ እንደ አንተ አይነት ደነዝ መግለጫ ሲሰጥ አንተ ድዳም
483,hi,क्योंकि हरामी की फ़िल्म देखने के लिए अक्ल की जरूरत नहीं पड़ती ....,क्योंकि उसकी फिल्म देखने के लिए अक्ल की जरूरत नहीं पड़ती ....,<extra_id_0> क्योंकि हरामी की फ़िल्म देखने लिए अक्ल की जरूरत नहीं पड़ती ....
484,ar,ما قصرت .. تطور الامر .. لعنة الله عليكم,ما قصرت .. تطور الامر ..,<extra_id_0> ما قصرت .. تطور الامر ..لعنة الله عليكم
485,uk,Не розумію чим я заслужила цю хуйову карму останнім часом,Не розумiю чим я заслужила цю карму останнiм часом,<extra_id_0> я заслужила цю хуйову карму останнім часом
486,en,"collins , is an idiot , but we didnt need this article to establish that fact .",Colin is not so intelligent but we didn't need this article to establish this fact.,"<extra_id_0> is an idiot , but we didnt need this article to establish that fact ."
487,en,making and distributing cp is fucked .,Making and distributing cp is not good,making and distributing cp is fucked .
488,am,ማነህ አንተ ስዩም፣ አንድ ሰው ከሞተ አብይ ስልጣን እለቃለሁ ብሏል ስትል አልነበረም?? የጅማውን እልቂት አልሰማህም?? የሆንክ ቱልቱላ ነህ,የሰው ነፍስ የሚጠፋ ከሆነ ጠ/ሚሩ ስልጣን እለቃለሁ ብሏል ብለህ ነበር ፤ የጅማውስ የሰው ሕይወት መጥፋት ምን ሊባል ነው ?,ሰው ከሞተ አብይ ስልጣን እለቃለሁ ብሏል ስትል አልነበረም?? የጅማውን እልቂት አልሰማህም?? የጅማውን እልቂት አልሰማህም?? የጅማውን እልቂት አልሰማህም?? የጅማውን እልቂት አልሰማህም?? የሆንክ ቱልቱላ ነህ
